,x,y
0,49.11952209472656,379.6123962402344
1,50.494598388671875,379.2099609375
2,50.20401382446289,379.91461181640625
3,50.367801666259766,379.7237497965495
4,50.77111371358236,379.8810170491536
5,50.86038907368978,380.0417175292969
6,50.98224322001139,380.01658121744794
7,51.10599327087402,380.0428009033203
8,51.44697380065918,380.1455535888672
9,51.66060892740885,379.89891052246094
10,51.955031077067055,379.6421813964844
11,52.46385065714518,379.3525136311849
12,53.1467170715332,379.22357686360675
13,53.81196530659994,379.009516398112
14,54.51482073465983,378.79432169596356
15,54.78459612528483,378.6123809814453
16,54.96640650431315,378.4755503336589
17,54.868537267049156,378.62790934244794
18,54.78699620564779,378.6270701090495
19,54.31521415710449,378.78380330403644
20,53.45838228861491,378.9963836669922
21,53.34301567077637,379.4549865722656
22,52.86094411214193,379.7918955485026
23,52.59508832295736,379.95765177408856
24,52.216972986857094,380.0741271972656
25,51.953437169392906,380.2065073649089
26,51.91997400919596,380.0779724121094
27,51.14958890279134,379.96843973795575
28,50.80309613545736,379.9111836751302
29,50.48803520202637,379.8509063720703
30,50.137306213378906,379.84654235839844
31,49.688714345296226,379.76409403483075
32,49.17217699686686,379.735346476237
33,49.196166356404625,379.6262613932292
34,49.341906229654946,379.73414103190106
35,49.39012082417806,379.6303202311198
36,49.27437973022461,379.630615234375
37,49.560214360555015,379.65016682942706
38,50.004828135172524,379.816157023112
39,50.14540799458822,379.8030242919922
40,50.00219599405924,379.6244405110677
41,49.745306650797524,379.57497151692706
42,49.82356325785319,379.42523701985675
43,49.631198247273765,379.4146474202474
44,49.35168902079264,379.0979309082031
45,49.299309412638344,378.8720194498698
46,49.11427307128906,378.7329966227214
47,49.34521484375,378.84682210286456
48,49.36373710632324,379.1217295328776
49,49.55752309163412,379.1407725016276
50,49.92646598815918,379.4991149902344
51,49.914926528930664,379.77001953125
52,50.758331934611,379.86878967285156
53,51.022345225016274,379.91126505533856
54,51.26749038696289,379.8109944661458
55,51.40441703796387,379.8655598958333
56,51.26937039693197,379.7593180338542
57,51.0508009592692,379.9681905110677
58,50.480103174845375,380.38332112630206
59,50.21879895528158,380.5777333577474
60,49.812126795450844,380.7498524983724
61,49.460870107014976,380.8016662597656
62,49.27887789408366,380.759526570638
63,49.283120473225914,380.53033955891925
64,48.941176096598305,380.15673828125
65,48.35578727722168,379.8817952473958
66,48.050314585367836,379.6869862874349
67,47.9317200978597,379.5168711344401
68,47.75166765848795,379.6378631591797
69,47.653974533081055,379.67478942871094
70,47.80941836039225,379.63136800130206
71,48.19848442077637,379.6422576904297
72,48.61339251200358,379.47157796223956
73,48.94401931762695,379.38579813639325
74,49.25908978780111,379.17322794596356
75,49.55731519063314,379.0011494954427
76,49.57933362325033,378.97938028971356
77,49.88881047566732,378.92259724934894
78,49.87907155354818,379.02105712890625
79,49.89991696675619,379.07562255859375
80,50.10316721598307,379.12913004557294
81,50.528687159220375,379.02867635091144
82,51.27705510457357,378.89768473307294
83,51.18325169881185,378.8407338460286
84,51.179299672444664,378.74219767252606
85,50.919324239095054,378.6881510416667
86,50.732212702433266,378.6990610758464
87,50.40065574645996,378.8858591715495
88,49.89916229248047,379.1438344319661
89,49.907175064086914,379.3705291748047
90,49.82974815368652,379.5223744710286
91,49.88327089945475,379.64056905110675
92,49.66129684448242,379.6650899251302
93,49.711954752604164,379.6861572265625
94,49.5695432027181,379.6664632161458
95,49.41529146830241,379.68902587890625
96,49.65667978922526,379.7297617594401
97,49.93131446838379,379.8642272949219
98,50.23938751220703,380.07506306966144
99,50.366167068481445,380.22255452473956
100,50.60447565714518,380.1707509358724
101,51.1269900004069,380.1032002766927
102,51.53473027547201,380.22215779622394
103,51.76218605041504,380.2122751871745
104,51.71743392944336,380.1751454671224
105,50.94977887471517,380.64244588216144
106,49.225402196248375,380.4327341715495
107,,
108,,
109,,
110,,
111,,
112,,
113,,
114,,
115,,
116,,
117,,
118,,
119,,
120,,
121,,
122,,
123,,
124,,
125,,
126,,
127,,
128,,
129,,
130,,
131,,
132,,
133,,
134,,
135,,
136,,
137,,
138,,
139,,
140,,
141,,
142,,
143,,
144,,
145,,
146,,
147,,
148,,
149,,
150,,
151,,
152,,
153,,
154,,
155,,
156,,
157,,
158,,
159,,
160,,
161,,
162,,
163,,
164,,
165,,
166,,
167,,
168,,
169,,
170,,
171,,
172,,
173,,
174,,
175,,
176,,
177,,
178,,
179,,
180,,
181,,
182,,
183,,
184,,
185,,
186,,
187,,
188,,
189,,
190,,
191,,
192,,
193,,
194,,
195,,
196,,
197,,
198,,
199,,
200,,
201,,
202,,
203,,
204,,
205,,
206,,
207,,
208,,
209,,
210,,
211,,
212,,
213,,
214,,
215,,
216,,
217,,
218,,
219,,
220,,
221,,
222,,
223,,
224,,
225,,
226,,
227,,
228,,
229,,
230,,
231,,
232,,
233,,
234,,
235,,
236,,
237,,
238,,
239,,
240,,
241,,
242,,
243,,
244,,
245,,
246,,
247,,
248,,
249,,
250,,
251,,
252,,
253,,
254,,
255,,
256,,
257,,
258,,
259,,
260,,
261,,
262,,
263,,
264,,
265,,
266,,
267,,
268,,
269,,
270,,
271,,
272,,
273,,
274,,
275,,
276,,
277,,
278,,
279,,
280,,
281,,
282,,
283,,
284,,
285,,
286,,
287,,
288,,
289,,
290,,
291,,
292,,
293,,
294,,
295,,
296,,
297,,
298,,
299,,
300,,
301,,
302,,
303,,
304,,
305,,
306,,
307,,
308,,
309,,
310,,
311,,
312,,
313,,
314,,
315,,
316,,
317,,
318,,
319,,
320,,
321,,
322,,
323,,
324,,
325,,
326,,
327,,
328,,
329,,
330,,
331,,
332,,
333,,
334,,
335,,
336,,
337,,
338,,
339,,
340,,
341,,
342,,
343,,
344,,
345,,
346,,
347,,
348,,
349,,
350,,
351,,
352,,
353,,
354,,
355,,
356,,
357,,
358,,
359,,
360,,
361,,
362,,
363,,
364,,
365,,
366,,
367,,
368,,
369,,
370,,
371,,
372,,
373,,
374,,
375,,
376,,
377,,
378,,
379,,
380,,
381,,
382,,
383,,
384,,
385,,
386,,
387,,
388,,
389,,
390,,
391,,
392,,
393,,
394,,
395,,
396,,
397,,
398,,
399,,
400,,
401,,
402,,
403,,
404,,
405,,
406,,
407,,
408,,
409,,
410,,
411,,
412,,
413,,
414,,
415,,
416,,
417,,
418,,
419,,
420,,
421,,
422,,
423,,
424,,
425,,
426,,
427,,
428,,
429,,
430,,
431,,
432,,
433,,
434,,
435,,
436,,
437,,
438,,
439,,
440,,
441,,
442,,
443,,
444,,
445,,
446,,
447,,
448,,
449,,
450,,
451,,
452,,
453,,
454,,
455,,
456,,
457,,
458,,
459,,
460,,
461,,
462,,
463,,
464,,
465,,
466,,
467,,
468,,
469,,
470,,
471,,
472,,
473,,
474,,
475,,
476,,
477,,
478,,
479,,
480,,
481,,
482,,
483,,
484,,
485,,
486,,
487,,
488,,
489,,
490,,
491,,
492,,
493,,
494,,
495,,
496,,
497,,
498,,
499,,
500,,
501,,
502,,
503,,
504,,
505,,
506,,
507,,
508,,
509,,
510,,
511,,
512,,
513,,
514,,
515,,
516,,
517,,
518,,
519,,
520,,
521,,
522,,
523,,
524,,
525,,
526,,
527,,
528,,
529,,
530,,
531,,
532,,
533,,
534,,
535,,
536,,
537,,
538,,
539,,
540,,
541,,
542,,
